0.000000E+00,0.000000E+00,0.000000E+00
7.422516E-01,-1.204082E-04,1.192467E-05
1.484503E+00,-4.938737E-04,5.017961E-05
2.226755E+00,-1.160295E-03,1.232101E-04
2.969007E+00,-2.198373E-03,2.491507E-04
3.711258E+00,-3.750962E-03,4.652703E-04
4.453510E+00,-6.081712E-03,8.525484E-04
5.195762E+00,-9.711909E-03,1.608093E-03
5.938013E+00,-1.579787E-02,3.305072E-03
6.680264E+00,-2.736548E-02,8.157266E-03
7.422516E+00,-5.313478E-02,3.015156E-02
8.164768E+00,2.109704E-04,1.504434E-01
9.215120E+00,6.119312E-02,2.181948E-02
1.040059E+01,3.794944E-02,5.885166E-03
1.173857E+01,2.888486E-02,2.552405E-03
1.324868E+01,2.441798E-02,1.339464E-03
1.495304E+01,2.196049E-02,7.433000E-04
1.687667E+01,2.062814E-02,3.654633E-04
1.904776E+01,2.012494E-02,3.272009E-05
2.149815E+01,2.052376E-02,-4.296718E-04
2.426377E+01,2.251924E-02,-1.515794E-03
2.738517E+01,2.908156E-02,-6.448665E-03
3.090812E+01,1.271677E-02,-5.074931E-02
3.194142E+01,-1.334372E-02,-3.631751E-02
3.300927E+01,-1.547884E-02,-1.841588E-02
3.411282E+01,-1.181538E-02,-9.753804E-03
3.525326E+01,-8.591601E-03,-5.618840E-03
3.643183E+01,-6.351080E-03,-3.417289E-03
3.764980E+01,-4.882981E-03,-2.127745E-03
3.890849E+01,-3.972828E-03,-1.343642E-03
4.020926E+01,-3.479728E-03,-9.431973E-04
4.155350E+01,-3.386965E-03,-1.047307E-03
4.294270E+01,-4.222325E-03,-2.072042E-03
4.437834E+01,-8.023488E-03,-3.084780E-03
4.549917E+01,-1.193124E-02,-1.204912E-03
4.664832E+01,-1.450746E-02,1.705831E-03
4.782648E+01,-1.675665E-02,4.381702E-03
4.903440E+01,-1.958099E-02,7.161888E-03
5.027282E+01,-2.339698E-02,1.068534E-02
5.154254E+01,-2.852092E-02,1.582422E-02
5.284431E+01,-3.519915E-02,2.410179E-02
5.417896E+01,-4.307127E-02,3.854766E-02
5.554732E+01,-4.855274E-02,6.500512E-02
5.695025E+01,-3.564782E-02,1.089865E-01
5.838860E+01,2.490634E-02,1.435129E-01
5.871373E+01,4.300945E-02,1.425765E-01
5.904066E+01,6.032911E-02,1.376833E-01
5.936942E+01,7.569729E-02,1.294443E-01
5.970001E+01,8.837253E-02,1.188308E-01
6.003244E+01,9.810334E-02,1.068941E-01
6.036671E+01,1.050300E-01,9.454894E-02
6.070285E+01,1.095279E-01,8.246901E-02
6.104087E+01,1.120643E-01,7.108355E-02
6.138076E+01,1.131077E-01,6.062106E-02
6.172254E+01,1.130829E-01,5.116012E-02
6.206624E+01,1.123529E-01,4.267006E-02
6.215036E+01,1.121025E-01,4.073562E-02
6.223448E+01,1.118317E-01,3.885283E-02
6.231860E+01,1.115439E-01,3.701925E-02
6.240273E+01,1.112418E-01,3.523237E-02
6.248685E+01,1.109282E-01,3.348897E-02
6.257096E+01,1.106052E-01,3.178653E-02
6.265509E+01,1.102747E-01,3.012192E-02
6.273921E+01,1.099384E-01,2.849210E-02
6.282333E+01,1.095974E-01,2.689425E-02
6.290745E+01,1.092527E-01,2.532533E-02
6.299157E+01,1.089047E-01,2.378260E-02
6.331742E+01,1.075289E-01,1.800425E-02
6.364495E+01,1.060794E-01,1.241063E-02
6.397419E+01,1.044916E-01,6.902212E-03
6.430511E+01,1.026723E-01,1.423761E-03
6.463776E+01,1.005141E-01,-4.033055E-03
6.497215E+01,9.790814E-02,-9.426441E-03
6.530824E+01,9.475943E-02,-1.466228E-02
6.564607E+01,9.100777E-02,-1.959463E-02
6.598566E+01,8.665404E-02,-2.403719E-02
6.632700E+01,8.178492E-02,-2.779083E-02
6.667010E+01,7.658021E-02,-3.068959E-02
6.717891E+01,6.884055E-02,-3.325383E-02
6.769160E+01,6.177120E-02,-3.398503E-02
6.820821E+01,5.594347E-02,-3.350594E-02
6.872877E+01,5.147026E-02,-3.257944E-02
6.925329E+01,4.807880E-02,-3.182428E-02
6.978181E+01,4.528724E-02,-3.158657E-02
7.031438E+01,4.255404E-02,-3.192268E-02
7.085100E+01,3.938643E-02,-3.260599E-02
7.139172E+01,3.546593E-02,-3.313646E-02
7.193656E+01,3.082756E-02,-3.281746E-02
7.248557E+01,2.602114E-02,-3.099954E-02
7.271949E+01,2.417272E-02,-2.970260E-02
7.295419E+01,2.256619E-02,-2.811481E-02
7.318962E+01,2.128741E-02,-2.628971E-02
7.342583E+01,2.040720E-02,-2.430737E-02
7.366280E+01,1.997354E-02,-2.227111E-02
7.390054E+01,2.000377E-02,-2.029915E-02
7.413902E+01,2.047985E-02,-1.851629E-02
7.437830E+01,2.134645E-02,-1.704145E-02
7.461833E+01,2.251199E-02,-1.597712E-02
7.485915E+01,2.385495E-02,-1.539642E-02
7.510073E+01,2.523294E-02,-1.533388E-02
7.522399E+01,2.589976E-02,-1.549945E-02
7.534744E+01,2.651767E-02,-1.579110E-02
7.547110E+01,2.706872E-02,-1.619975E-02
7.559496E+01,2.753659E-02,-1.671340E-02
7.571902E+01,2.790719E-02,-1.731776E-02
7.584327E+01,2.816897E-02,-1.799626E-02
7.596774E+01,2.831338E-02,-1.873114E-02
7.609241E+01,2.833493E-02,-1.950349E-02
7.621729E+01,2.823137E-02,-2.029403E-02
7.634237E+01,2.800359E-02,-2.108387E-02
7.646766E+01,2.765554E-02,-2.185484E-02
7.835573E+01,1.553958E-02,-2.481098E-02
8.029041E+01,8.782882E-03,-1.671589E-02
8.227287E+01,8.505903E-03,-1.008071E-02
8.430427E+01,9.834088E-03,-6.257700E-03
8.638583E+01,1.119994E-02,-4.085933E-03
8.851876E+01,1.230804E-02,-2.791109E-03
9.070438E+01,1.315992E-02,-1.976958E-03
9.294396E+01,1.380832E-02,-1.440875E-03
9.523885E+01,1.430344E-02,-1.074214E-03
9.759039E+01,1.468427E-02,-8.155266E-04
1.000000E+02,1.497953E-02,-6.282994E-04
